what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1355280075681
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1355280075866
closed,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1355280078967
stopped,bundle,org.eclipse.mylyn.pde.ui,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.pde.ui,1355280079222
stopped,bundle,org.eclipse.pde.api.tools.ui,1.0.0.v20080730_r341,org.eclipse.pde.api.tools.ui,1355280079222
stopped,bundle,org.eclipse.pde.p2.ui,1.0.0.v20080604-2000,org.eclipse.pde.p2.ui,1355280079222
stopped,bundle,org.eclipse.pde.runtime,3.4.0.v20080723-1000,org.eclipse.pde.runtime,1355280079222
stopped,bundle,org.eclipse.pde.ui.templates,3.4.0.v20080514-1500,org.eclipse.pde.ui.templates,1355280079222
stopped,bundle,com.ibm.ive.nokia.s60,6.2.2.20100816-1002,com.ibm.ive.nokia.s60,1355280079222
stopped,bundle,com.ibm.ive.wince,6.2.2.20100816-1002,com.ibm.ive.wince,1355280079222
stopped,bundle,com.ibm.ive.j9,6.2.2.20100816-1002,com.ibm.ive.j9,1355280079222
stopped,bundle,com.ibm.pvc.tools.portlet.aggregation,6.2.2.20100816-1002,com.ibm.pvc.tools.portlet.aggregation,1355280079223
stopped,bundle,com.ibm.pvc.tools.portlet,6.2.2.20100816-1002,com.ibm.pvc.tools.portlet,1355280079223
stopped,bundle,com.ibm.pvc.tools.startup,6.2.2.20100816-1002,com.ibm.pvc.tools.startup,1355280079223
stopped,bundle,com.ibm.pvc.tools.web,6.2.2.20100816-1002,com.ibm.pvc.tools.web,1355280079223
stopped,bundle,com.ibm.pvc.tools.web.rad,6.2.2.20100816-1002,com.ibm.pvc.tools.web.rad,1355280079223
stopped,bundle,com.ibm.pvc.tools.j2ee,6.2.2.20100816-1002,com.ibm.pvc.tools.j2ee,1355280079223
stopped,bundle,com.ibm.rcp.tools.migration.bde.rational,6.2.2.20100816-1002,com.ibm.rcp.tools.migration.bde.rational,1355280079223
stopped,bundle,com.ibm.pvc.tools.migration.bde,6.2.2.20100816-1002,com.ibm.pvc.tools.migration.bde,1355280079223
stopped,bundle,com.ibm.pvc.tools.ws.wsseditors,6.2.2.20100816-1002,com.ibm.pvc.tools.ws.wsseditors,1355280079223
stopped,bundle,com.ibm.pvc.tools.ws,6.2.2.20100816-1002,com.ibm.pvc.tools.ws,1355280079223
stopped,bundle,com.ibm.rcp.tools.junit,6.2.2.20100816-1002,com.ibm.rcp.tools.junit,1355280079223
stopped,bundle,com.ibm.rcp.tools.propertybroker.templates,6.2.2.20100816-1002,com.ibm.rcp.tools.propertybroker.templates,1355280079223
stopped,bundle,com.ibm.rcp.tools.ws.axis,6.2.2.20100816-1002,com.ibm.rcp.tools.ws.axis,1355280079223
stopped,bundle,com.ibm.rcp.tools.wsdl.ui,6.2.2.20100816-1002,com.ibm.rcp.tools.wsdl.ui,1355280079223
